PLOTID;QuadrantID;Landscape_type;Landscape_type_2;Plot_type;Plot_type_2;Landscape_Plot;BIN_Richness;RL_Richness;BIN_Coleoptera;BIN_Diptera;BIN_Hemiptera;BIN_Hymenoptera;BIN_Lepidoptera;BIN_Orthoptera;BIN_Rest;Visit;Date start;Date end;Day start;Day end;Day mean;Duration;Biomass;Biomass_per_day;Excluded;Average_temperature;Average_humidity;Long-Term Mean Annual Precipitation;Long-Term Mean Annual Average Near Surface Temperature;point_x;point_y;Elevation
6035_3_F;6035_3;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;10.07.2019;177;191;184;14;85,13;6,08;0;20,51350278;53,70793056;737,1333333;8,846944444;3680764,735;5535169,764;429
6035_3_F;6035_3;Urban;c;forest;a;c_a;435;8;17;238;10;103;41;12;5;9;10.07.2019;25.07.2019;191;206;198,5;15;62,45;4,16;0;19,84985677;69,61759896;737,1333333;8,846944444;3680764,735;5535169,764;429
6035_3_F;6035_3;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;25.07.2019;09.08.2019;206;221;213,5;15;25,89;1,73;0;20,60630729;74,65960417;737,1333333;8,846944444;3680764,735;5535169,764;429
6035_3_U;6035_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;15.04.2019;26.04.2019;105;116;110,5;11;20,72;1,88;0;14,21928472;55,84319792;731,6333333;8,929722222;3684824,757;5536413,479;343
6035_3_U;6035_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;26.04.2019;10.05.2019;116;130;123;14;5,66;0,4;0;9,093997222;79,38909444;731,6333333;8,929722222;3684824,757;5536413,479;343
6035_3_U;6035_3;Urban;c;settlement;d;c_d;406;4;13;253;16;96;14;0;11;5;10.05.2019;25.05.2019;130;145;137,5;15;17,69;1,179333333;0;12,50358854;76,8378151;731,6333333;8,929722222;3684824,757;5536413,479;343
6035_3_U;6035_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;25.05.2019;09.06.2019;145;160;152,5;15;22,67;1,51;0;18,20526563;72,25582031;731,6333333;8,929722222;3684824,757;5536413,479;343
6035_3_U;6035_3;Urban;c;settlement;d;c_d;377;4;14;227;11;80;32;0;5;7;09.06.2019;26.06.2019;160;177;168,5;17;66,3;3,9;0;21,51496065;73,6771713;731,6333333;8,929722222;3684824,757;5536413,479;343
6035_3_U;6035_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;10.07.2019;177;191;184;14;49,55;3,54;0;21,17688889;56,98699167;731,6333333;8,929722222;3684824,757;5536413,479;343
6035_3_U;6035_3;Urban;c;settlement;d;c_d;373;6;13;221;16;84;20;1;9;9;10.07.2019;25.07.2019;191;206;198,5;15;30,94;2,06;0;20,61736979;72,04020313;731,6333333;8,929722222;3684824,757;5536413,479;343
6035_3_U;6035_3;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;25.07.2019;09.08.2019;206;221;213,5;15;17,44;1,16;0;21,09817708;77,0730599;731,6333333;8,929722222;3684824,757;5536413,479;343
6122_4_A;6122_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;30.04.2019;106;120;113;14;15,97;1,14;0;12,62673889;60,35989167;850,6333333;9,173333333;3534074,749;5521276,931;358
6122_4_A;6122_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;30.04.2019;14.05.2019;120;134;127;14;17,71;1,27;0;9,161163889;73,05587778;850,6333333;9,173333333;3534074,749;5521276,931;358
6122_4_A;6122_4;Semi-natural;a;arable field;c;a_c;198;4;17;137;6;31;5;0;1;5;14.05.2019;28.05.2019;134;148;141;14;25,45;1,817857143;0;13,09328056;76,289575;850,6333333;9,173333333;3534074,749;5521276,931;358
6122_4_A;6122_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;12.06.2019;148;163;155,5;15;NA;NA;1;17,37596615;75,38309896;850,6333333;9,173333333;3534074,749;5521276,931;358
6122_4_A;6122_4;Semi-natural;a;arable field;c;a_c;275;4;13;179;8;34;30;7;1;7;12.06.2019;27.06.2019;163;178;170,5;15;65,3;4,35;0;20,90202083;72,24686719;850,6333333;9,173333333;3534074,749;5521276,931;358
6122_4_A;6122_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;13.07.2019;178;194;186;16;90,71;5,67;0;19,38994608;62,36119853;850,6333333;9,173333333;3534074,749;5521276,931;358
6122_4_A;6122_4;Semi-natural;a;arable field;c;a_c;306;5;18;173;13;58;26;8;3;9;13.07.2019;30.07.2019;194;211;202,5;17;90,02;5,3;0;21,81116204;65,21725463;850,6333333;9,173333333;3534074,749;5521276,931;358
6122_4_A;6122_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;14.08.2019;211;226;218,5;15;43,05;2,87;0;19,4878724;70,31757031;850,6333333;9,173333333;3534074,749;5521276,931;358
6122_4_F;6122_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;30.04.2019;106;120;113;14;10,85;0,78;0;14,53308611;66,17869444;790,3666667;9,6025;3532146,655;5520331,562;314
6122_4_F;6122_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;30.04.2019;14.05.2019;120;134;127;14;9,19;0,66;0;9,570280556;75,26277778;790,3666667;9,6025;3532146,655;5520331,562;314
6122_4_F;6122_4;Semi-natural;a;forest;a;a_a;414;14;28;244;12;72;40;2;14;5;14.05.2019;28.05.2019;134;148;141;14;32,92;2,351428571;0;13,11556111;78,18748333;790,3666667;9,6025;3532146,655;5520331,562;314
6122_4_F;6122_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;12.06.2019;148;163;155,5;15;35,47;2,36;0;16,87804948;78,66775;790,3666667;9,6025;3532146,655;5520331,562;314
6122_4_F;6122_4;Semi-natural;a;forest;a;a_a;526;22;35;253;24;133;61;7;7;7;12.06.2019;27.06.2019;163;178;170,5;15;73,1;4,87;0;20,1673151;76,91678125;790,3666667;9,6025;3532146,655;5520331,562;314
6122_4_F;6122_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;13.07.2019;178;194;186;16;64,9;4,06;0;19,13819608;64,89681863;790,3666667;9,6025;3532146,655;5520331,562;314
6122_4_F;6122_4;Semi-natural;a;forest;a;a_a;489;22;26;225;22;126;63;8;7;9;13.07.2019;30.07.2019;194;211;202,5;17;65,11;3,83;0;21,12652083;69,98575694;790,3666667;9,6025;3532146,655;5520331,562;314
6122_4_F;6122_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;13.08.2019;211;225;218;14;29,1;2,08;0;19,27120833;75,32324444;790,3666667;9,6025;3532146,655;5520331,562;314
6122_4_G;6122_4;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;30.04.2019;106;120;113;14;27,9;1,99;0;13,30071944;58,496725;898,2666667;8,843055556;3532591,036;5522671,381;422
6122_4_G;6122_4;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;30.04.2019;14.05.2019;120;134;127;14;18,49;1,32;0;9,850733333;70,87148889;898,2666667;8,843055556;3532591,036;5522671,381;422
6122_4_G;6122_4;Semi-natural;a;meadow;b;a_b;339;5;10;214;12;70;29;1;1;5;14.05.2019;28.05.2019;134;148;141;14;44,56;3,182857143;0;13,96575;73,30251389;898,2666667;8,843055556;3532591,036;5522671,381;422
6122_4_G;6122_4;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;12.06.2019;148;163;155,5;15;62,61;4,17;0;18,10657552;73,44180208;898,2666667;8,843055556;3532591,036;5522671,381;422
6122_4_G;6122_4;Semi-natural;a;meadow;b;a_b;355;15;18;205;10;64;40;9;2;7;12.06.2019;27.06.2019;163;178;170,5;15;131,7;8,78;0;21,4779375;70,69207292;898,2666667;8,843055556;3532591,036;5522671,381;422
6122_4_G;6122_4;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;13.07.2019;178;194;186;16;128,56;8,04;0;20,00502206;60,51247794;898,2666667;8,843055556;3532591,036;5522671,381;422
6122_4_G;6122_4;Semi-natural;a;meadow;b;a_b;391;13;29;204;30;50;51;14;6;9;13.07.2019;30.07.2019;194;211;202,5;17;72,83;4,28;0;22,30384491;64,9714838;898,2666667;8,843055556;3532591,036;5522671,381;422
6122_4_G;6122_4;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;14.08.2019;211;226;218,5;15;45,15;3,01;0;19,74364583;70,55006771;898,2666667;8,843055556;3532591,036;5522671,381;422
6123_1_A;6123_1;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;30.04.2019;106;120;113;14;16,5;1,18;0;14,85453333;71,00052778;813,6333333;9,407777778;3538760,491;5525793,935;313
6123_1_A;6123_1;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;30.04.2019;14.05.2019;120;134;127;14;16,94;1,21;0;9,824836111;74,17559444;813,6333333;9,407777778;3538760,491;5525793,935;313
6123_1_A;6123_1;Semi-natural;a;arable field;c;a_c;339;8;16;219;6;74;19;0;3;5;14.05.2019;28.05.2019;134;148;141;14;33,66;2,404285714;0;13,26605278;77,4559;813,6333333;9,407777778;3538760,491;5525793,935;313
6123_1_A;6123_1;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;12.06.2019;148;163;155,5;15;51,52;3,43;0;17,12467969;78,43780208;813,6333333;9,407777778;3538760,491;5525793,935;313
6123_1_A;6123_1;Semi-natural;a;arable field;c;a_c;260;6;13;154;5;39;35;6;4;7;12.06.2019;27.06.2019;163;178;170,5;15;116,7;7,78;0;20,82053385;74,85707813;813,6333333;9,407777778;3538760,491;5525793,935;313
6123_1_A;6123_1;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;13.07.2019;178;194;186;16;124,19;7,76;0;19,43645343;64,06900735;813,6333333;9,407777778;3538760,491;5525793,935;313
6123_1_A;6123_1;Semi-natural;a;arable field;c;a_c;362;10;20;198;10;67;48;10;3;9;13.07.2019;30.07.2019;194;211;202,5;17;87,98;5,18;0;21,99375463;65,67814583;813,6333333;9,407777778;3538760,491;5525793,935;313
6123_1_A;6123_1;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;14.08.2019;211;226;218,5;15;53,98;3,6;0;19,50821094;71,24270052;813,6333333;9,407777778;3538760,491;5525793,935;313
6123_1_F;6123_1;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;30.04.2019;106;120;113;14;15,91;1,14;0;11,99191389;64,74954167;813,6333333;9,407777778;3538648,373;5526490,442;262
6123_1_F;6123_1;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;30.04.2019;14.05.2019;120;134;127;14;9,15;0,65;0;8,868691667;77,16087222;813,6333333;9,407777778;3538648,373;5526490,442;262
6123_1_F;6123_1;Semi-natural;a;forest;a;a_a;439;11;50;240;13;84;22;2;22;5;14.05.2019;28.05.2019;134;148;141;14;27,91;1,993571429;0;12,45297222;81,92796111;813,6333333;9,407777778;3538648,373;5526490,442;262
6123_1_F;6123_1;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;12.06.2019;148;163;155,5;15;35,39;2,36;0;15,83246875;85,17317448;813,6333333;9,407777778;3538648,373;5526490,442;262
6123_1_F;6123_1;Semi-natural;a;forest;a;a_a;493;9;34;241;22;116;49;5;18;7;12.06.2019;27.06.2019;163;178;170,5;15;51;3,4;0;18,7854349;84,50790885;813,6333333;9,407777778;3538648,373;5526490,442;262
6123_1_F;6123_1;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;13.07.2019;178;194;186;16;61,61;3,85;0;17,71655637;71,07088235;813,6333333;9,407777778;3538648,373;5526490,442;262
6123_1_F;6123_1;Semi-natural;a;forest;a;a_a;501;15;41;264;23;86;52;5;17;9;13.07.2019;30.07.2019;194;211;202,5;17;46,05;2,71;0;19,75127546;76,82299306;813,6333333;9,407777778;3538648,373;5526490,442;262
6123_1_F;6123_1;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;14.08.2019;211;226;218,5;15;34,71;2,31;0;18,01558073;81,36971875;813,6333333;9,407777778;3538648,373;5526490,442;262
6123_1_G;6123_1;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;30.04.2019;106;120;113;14;25,69;1,84;0;13,23793889;61,80095556;868,1333333;9,095555556;3537174,685;5525846,508;342
6123_1_G;6123_1;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;30.04.2019;14.05.2019;120;134;127;14;15,03;1,07;0;10,01585278;74,80709444;868,1333333;9,095555556;3537174,685;5525846,508;342
6123_1_G;6123_1;Semi-natural;a;meadow;b;a_b;372;11;21;245;18;56;23;1;4;5;14.05.2019;28.05.2019;134;148;141;14;29,77;2,126428571;0;13,80956944;77,38779444;868,1333333;9,095555556;3537174,685;5525846,508;342
6123_1_G;6123_1;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;12.06.2019;148;163;155,5;15;NA;NA;1;17,82916667;77,66370833;868,1333333;9,095555556;3537174,685;5525846,508;342
6123_1_G;6123_1;Semi-natural;a;meadow;b;a_b;361;15;13;208;6;69;51;5;5;7;12.06.2019;27.06.2019;163;178;170,5;15;81,9;5,46;0;21,62932552;74,00769271;868,1333333;9,095555556;3537174,685;5525846,508;342
6123_1_G;6123_1;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;13.07.2019;178;194;186;16;90,08;5,63;0;20,24302451;65,59101716;868,1333333;9,095555556;3537174,685;5525846,508;342
6123_1_G;6123_1;Semi-natural;a;meadow;b;a_b;469;21;30;238;19;99;53;13;8;9;13.07.2019;30.07.2019;194;211;202,5;17;79,45;4,67;0;22,32165509;67,04718981;868,1333333;9,095555556;3537174,685;5525846,508;342
6123_1_G;6123_1;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;14.08.2019;211;226;218,5;15;48,27;3,22;0;19,91222917;71,61567448;868,1333333;9,095555556;3537174,685;5525846,508;342
6125_2_A;6125_2;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;29.04.2019;106;119;112,5;13;13,32;1,02;0;14,05793452;54,61700595;705,8666667;9,294722222;3569308,856;5526850,483;317
6125_2_A;6125_2;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;13.05.2019;119;133;126;14;2,95;0,21;0;9,762858333;75,10831389;705,8666667;9,294722222;3569308,856;5526850,483;317
6125_2_A;6125_2;Semi-natural;a;arable field;c;a_c;309;9;17;197;11;58;18;0;6;5;13.05.2019;27.05.2019;133;147;140;14;20,79;1,485;0;13,90843333;72,53357222;705,8666667;9,294722222;3569308,856;5526850,483;317
6125_2_A;6125_2;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;27.05.2019;11.06.2019;147;162;154,5;15;19,62;1,31;0;18,33428125;73,66690625;705,8666667;9,294722222;3569308,856;5526850,483;317
6125_2_A;6125_2;Semi-natural;a;arable field;c;a_c;315;12;11;184;8;66;38;3;2;7;11.06.2019;26.06.2019;162;177;169,5;15;68,9;4,59;0;21,65919792;73,83367969;705,8666667;9,294722222;3569308,856;5526850,483;317
6125_2_A;6125_2;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;68,32;4,27;0;21,01607108;61,50310294;705,8666667;9,294722222;3569308,856;5526850,483;317
6125_2_A;6125_2;Semi-natural;a;arable field;c;a_c;361;13;25;197;20;62;36;8;6;9;12.07.2019;29.07.2019;193;210;201,5;17;57,64;3,39;0;22,50210185;65,65872222;705,8666667;9,294722222;3569308,856;5526850,483;317
6125_2_A;6125_2;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;32,42;2,32;0;20,42406667;73,99166389;705,8666667;9,294722222;3569308,856;5526850,483;317
6125_2_F;6125_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;29.04.2019;106;119;112,5;13;35,36;2,72;0;12,2986756;63,0398125;690,4;9,45;3567101,565;5526715,878;272
6125_2_F;6125_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;13.05.2019;119;133;126;14;16,55;1,18;0;9,040480556;78,21660833;690,4;9,45;3567101,565;5526715,878;272
6125_2_F;6125_2;Semi-natural;a;forest;a;a_a;391;4;29;206;15;108;19;0;11;5;13.05.2019;27.05.2019;133;147;140;14;31,16;2,225714286;0;12,61654722;78,01276667;690,4;9,45;3567101,565;5526715,878;272
6125_2_F;6125_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;27.05.2019;11.06.2019;147;162;154,5;15;43,2;2,88;0;16,2953099;80,73852083;690,4;9,45;3567101,565;5526715,878;272
6125_2_F;6125_2;Semi-natural;a;forest;a;a_a;436;10;12;248;15;108;34;7;6;7;11.06.2019;26.06.2019;162;177;169,5;15;93;6,2;0;18,96691667;83,79094531;690,4;9,45;3567101,565;5526715,878;272
6125_2_F;6125_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;183,84;11,49;0;18,76736275;69,92406618;690,4;9,45;3567101,565;5526715,878;272
6125_2_F;6125_2;Semi-natural;a;forest;a;a_a;380;11;11;239;11;45;44;13;8;9;12.07.2019;29.07.2019;193;210;201,5;17;194,68;11,45;0;20,43830787;74,10848611;690,4;9,45;3567101,565;5526715,878;272
6125_2_F;6125_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;78,92;5,64;0;19,08393611;79,40938333;690,4;9,45;3567101,565;5526715,878;272
6125_2_U;6125_2;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;29.04.2019;106;119;112,5;13;29,39;2,26;0;14,38509226;53,69188988;625,2666667;9,92;3568631,099;5525191,87;279
6125_2_U;6125_2;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;13.05.2019;119;133;126;14;13,85;0,99;0;10,03366111;73,16811667;625,2666667;9,92;3568631,099;5525191,87;279
6125_2_U;6125_2;Semi-natural;a;settlement;d;a_d;525;25;29;261;22;163;35;0;10;5;13.05.2019;27.05.2019;133;147;140;14;35,21;2,515;0;14,22951944;70,82638056;625,2666667;9,92;3568631,099;5525191,87;279
6125_2_U;6125_2;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;27.05.2019;11.06.2019;147;162;154,5;15;47,88;3,19;0;18,55703385;72,5061875;625,2666667;9,92;3568631,099;5525191,87;279
6125_2_U;6125_2;Semi-natural;a;settlement;d;a_d;533;27;12;267;13;143;82;3;6;7;11.06.2019;26.06.2019;162;177;169,5;15;118;7,87;0;21,753;72,78254688;625,2666667;9,92;3568631,099;5525191,87;279
6125_2_U;6125_2;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;136,44;8,53;0;21,29633333;59,50039951;625,2666667;9,92;3568631,099;5525191,87;279
6125_2_U;6125_2;Semi-natural;a;settlement;d;a_d;556;32;25;274;27;113;79;15;6;9;12.07.2019;29.07.2019;193;210;201,5;17;100,1;5,89;0;22,46683565;65,58313889;625,2666667;9,92;3568631,099;5525191,87;279
6125_2_U;6125_2;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;66,74;4,77;0;20,86602222;71,54659444;625,2666667;9,92;3568631,099;5525191,87;279
6131_1_A;6131_1;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18.04.2019;01.05.2019;108;121;114,5;13;53,5;4,12;0;14,02570238;60,40590179;678,7;9,416666667;3634464,272;5527936,122;293
6131_1_A;6131_1;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;01.05.2019;15.05.2019;121;135;128;14;17,83;1,27;0;9,347;76,07474167;678,7;9,416666667;3634464,272;5527936,122;293
6131_1_A;6131_1;Urban;c;arable field;c;c_c;331;4;17;205;7;82;16;0;2;5;15.05.2019;30.05.2019;135;150;142,5;15;44,84;2,989333333;0;14,15427083;79,02625521;678,7;9,416666667;3634464,272;5527936,122;293
6131_1_A;6131_1;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;30.05.2019;13.06.2019;150;164;157;14;59,9;4,278571429;0;19,68803056;73,55385556;678,7;9,416666667;3634464,272;5527936,122;293
6131_1_A;6131_1;Urban;c;arable field;c;c_c;370;2;20;221;21;63;33;4;2;7;13.06.2019;26.06.2019;164;177;170,5;13;122,5;9,42;0;22,83361012;69,78503869;678,7;9,416666667;3634464,272;5527936,122;293
6131_1_A;6131_1;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;13.07.2019;177;194;185,5;17;125,62;7,39;0;20,71926389;60,02126389;678,7;9,416666667;3634464,272;5527936,122;293
6131_1_A;6131_1;Urban;c;arable field;c;c_c;420;17;28;200;27;86;49;17;4;9;13.07.2019;30.07.2019;194;211;202,5;17;100,14;5,89;0;22,74578009;65,64680093;678,7;9,416666667;3634464,272;5527936,122;293
6131_1_A;6131_1;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;13.08.2019;211;225;218;14;67,6;4,83;0;20,40080278;74,18858889;678,7;9,416666667;3634464,272;5527936,122;293
6131_1_F;6131_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18.04.2019;01.05.2019;108;121;114,5;13;42,95;3,3;0;13,23692857;61,02220238;683,8333333;9,4325;3636621,33;5526144,133;282
6131_1_F;6131_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;01.05.2019;15.05.2019;121;135;128;14;12,31;0,88;0;8,951944444;76,89197222;683,8333333;9,4325;3636621,33;5526144,133;282
6131_1_F;6131_1;Urban;c;forest;a;c_a;421;4;28;240;14;112;13;0;11;5;15.05.2019;30.05.2019;135;150;142,5;15;23,17;1,544666667;0;13,281375;81,30860417;683,8333333;9,4325;3636621,33;5526144,133;282
6131_1_F;6131_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;30.05.2019;13.06.2019;150;164;157;14;45,8;3,271428571;0;18,2895;77,18925556;683,8333333;9,4325;3636621,33;5526144,133;282
6131_1_F;6131_1;Urban;c;forest;a;c_a;664;13;27;413;29;129;40;2;16;7;13.06.2019;26.06.2019;164;177;170,5;13;72,2;5,55;0;21,03260714;75,22488988;683,8333333;9,4325;3636621,33;5526144,133;282
6131_1_F;6131_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;13.07.2019;177;194;185,5;17;255,45;15,03;0;19,69655324;63,94849537;683,8333333;9,4325;3636621,33;5526144,133;282
6131_1_F;6131_1;Urban;c;forest;a;c_a;375;6;8;241;7;62;42;4;8;9;13.07.2019;30.07.2019;194;211;202,5;17;227,71;13,39;0;21,22468519;73,38867361;683,8333333;9,4325;3636621,33;5526144,133;282
6131_1_F;6131_1;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;13.08.2019;211;225;218;14;36,18;2,58;0;18,74437222;84,50122222;683,8333333;9,4325;3636621,33;5526144,133;282
6131_1_U;6131_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;702,4666667;9,279166667;3634477,432;5529940,277;302
6131_1_U;6131_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;702,4666667;9,279166667;3634477,432;5529940,277;302
6131_1_U;6131_1;Urban;c;settlement;d;c_d;446;15;18;253;9;143;20;1;0;5;16.05.2019;30.05.2019;136;150;143;14;22,58;1,612857143;0;14,82124444;76,09492778;702,4666667;9,279166667;3634477,432;5529940,277;302
6131_1_U;6131_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;30.05.2019;13.06.2019;150;164;157;14;27,1;1,935714286;0;19,94120833;68,41668333;702,4666667;9,279166667;3634477,432;5529940,277;302
6131_1_U;6131_1;Urban;c;settlement;d;c_d;479;18;18;244;26;126;47;5;6;7;13.06.2019;26.06.2019;164;177;170,5;13;61,6;4,74;0;22,88147917;65,06880357;702,4666667;9,279166667;3634477,432;5529940,277;302
6131_1_U;6131_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;13.07.2019;177;194;185,5;17;62,06;3,65;0;21,27048148;56,60140046;702,4666667;9,279166667;3634477,432;5529940,277;302
6131_1_U;6131_1;Urban;c;settlement;d;c_d;555;20;29;273;28;144;46;13;3;9;13.07.2019;30.07.2019;194;211;202,5;17;44,53;2,62;0;23,08003704;62,2699375;702,4666667;9,279166667;3634477,432;5529940,277;302
6131_1_U;6131_1;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30.07.2019;13.08.2019;211;225;218;14;28,76;2,05;0;20,32813611;71,88584167;702,4666667;9,279166667;3634477,432;5529940,277;302
6137_4_A;6137_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;833,8333333;7,903333333;3714090,351;5523502,616;565
6137_4_A;6137_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;833,8333333;7,903333333;3714090,351;5523502,616;565
